"County" "Year" "JanAvgMaxTemp" "FebAvgMaxTemp" "MarAvgMaxTemp" "AprAvgMaxTemp" "JanAvgMinTemp" "FebAvgMinTemp" "MarAvgMinTemp" "AprAvgMinTemp" "JanTotalPrecip" "FebTotalPrecip" "MarTotalPrecip" "AprTotalPrecip" "AprTotalGDD" "CornYield" "SoybeanYield"
"4398" "wadena" 1989 23.7 11.1 27.7 48.8 -1.2 -12.3 6.8 27.5 1.91 0.39 1.83 1.91 21 71 36
"4399" "wadena" 1990 27.8 25.7 37.5 53.9 8.9 -0.4 18.1 28.4 0.25 0.6 2.12 1.52 87 75 28
"4400" "wadena" 1991 15.6 29.4 37.2 55.8 -7.7 5.6 17.2 32.2 0.37 1.08 1.71 4.21 60 85 36
"4401" "wadena" 1992 24.4 29 39 48.1 5.4 12.9 20 27.5 0.59 0.5 1.49 2.35 23 52 28
"4402" "wadena" 1993 17.6 19.9 32.7 51.2 -5.8 -1.2 9.2 28.4 1.43 0.18 1.97 2.8 10 40 34
"4403" "wadena" 1994 5.8 14.5 35.6 53 -15.1 -8.6 18.9 30 1 0.76 0.98 3.63 24 106 39
"4404" "wadena" 1995 17.6 21 35.5 45.1 -0.5 -3.1 16.5 26.2 0.9 0.64 2.49 1.85 0 91 27
"4405" "wadena" 1996 9.8 19.6 25.7 45.1 -14.2 -2 5.3 25.2 1.66 0.89 0.65 1.76 1 90 26
"4406" "wadena" 1997 11.5 24.1 30.6 48.8 -9.5 0.1 10.4 25.3 3.39 0.21 1.78 0.9 6 107 43
"4407" "wadena" 1998 18.6 34.1 34 59.6 2.5 20.7 18.2 32.5 0.65 0.86 1.22 1.37 40 107 23
"4408" "wadena" 1999 14 30.1 38.1 54.6 -2.7 9 19.3 33.5 1.57 0.18 1.69 1.66 21 111 30
"4409" "wadena" 2000 19.2 29.6 45.6 53.6 -0.8 10 24.4 29.7 0.68 1.26 1.86 1.66 33 100 30.5
"4410" "wadena" 2001 25.7 15.3 32.9 51.5 7.5 -7.5 10.7 33.8 0.97 1.75 0.29 5.12 58 107 36.5
"4411" "wadena" 2002 27.7 35.4 28.8 48.7 11.7 16.4 11.5 30.7 0.11 0.35 1.23 3.15 54 128 41.1
"4412" "wadena" 2003 20.2 21.3 37.6 56.4 2.9 0.1 15 31.6 0.18 0.12 0.74 3.61 57 105 43.2
"4413" "wadena" 2004 15.1 24.7 39.2 56.6 -5 5.2 19.3 29 0.87 0.65 0.55 1.7 21 93 35.5
"4424" "waseca" 1980 22.9 21.6 32.8 56.6 5.4 6.2 15.5 34.3 1.71 1.26 0.97 2.37 92 109 34
"4425" "waseca" 1981 28.5 31.9 47.3 60.1 4.6 13.1 24.1 37.4 0.15 2.54 0.96 4.49 74 128 32
"4426" "waseca" 1982 11.7 21.8 35.1 50.7 -10.5 3.3 20.3 30 2.38 0.57 1.86 2.78 39 130 36.9
"4427" "waseca" 1983 25.2 29.6 37.8 48 8.9 16.5 23.4 30.2 0.87 1.17 4.92 4.28 16 89 36
"4428" "waseca" 1984 20.7 31.8 30.1 55.1 2.2 18.3 14.1 36.1 0.35 2 2.79 4.99 23 127 37
"4429" "waseca" 1985 19.2 22 43.1 60.3 -1.6 5.2 27.6 39.5 0.69 0.24 5.16 3.33 174 129 36
"4430" "waseca" 1986 23.5 21.4 40.5 59.1 4.8 5.3 22.3 37.7 0.89 0.54 2.18 4.13 74 134 40
"4432" "waseca" 1988 18.6 21.2 41.6 56.7 -4.5 0.9 24.5 32.7 2.21 0.36 1.34 2.43 37 95 35
"4433" "waseca" 1989 30.9 20.4 34.3 55.2 11.6 -2.2 16.9 34.4 0.55 0.8 2.7 3.21 78 134 42
"4434" "waseca" 1990 35.7 33.8 45.4 57.5 15.6 12 25.7 34.2 0.26 1.03 4.02 2.8 138 135 41
"4435" "waseca" 1991 19.1 32.7 41.5 58.6 -1.5 14.2 24.6 38.6 0.57 0.65 3.33 4.3 114 122 36
"4436" "waseca" 1992 28.4 32.7 40.8 50.3 14 21.1 23.6 33.2 2.26 1.29 3.34 3.18 30 133 38
"4437" "waseca" 1993 20.9 22.7 34 52.3 -0.8 5 17.3 33.3 1.65 1.21 1.92 5.12 28 82 26
"4438" "waseca" 1994 13.4 19.9 41.7 56.8 -6.1 -2 24.7 33.1 2.43 0.89 0.49 5.59 79 151 44
"4439" "waseca" 1995 23.8 28.9 41.3 49.7 8.4 9.1 25.1 31.7 0.4 0.21 3.28 3.73 7 128 45
"4441" "waseca" 1997 17.1 27.5 37 53.7 -0.5 10.7 21.9 31.1 2.4 0.53 1.96 1.47 38 148 43
"4442" "waseca" 1998 24 36.2 37.3 59.8 9.1 23.3 22.4 38.9 2.27 1.34 3.95 3.27 81 165 48
"4443" "waseca" 1999 19.1 34.9 43.1 56.6 1.6 18.6 23.8 38.7 2.95 0.92 2.19 6.27 46 154 45
"4444" "waseca" 2000 23.9 34.8 50.7 58 4.1 17.8 29.9 34.8 1.39 1.53 2.1 0.88 86 146 46
"4445" "waseca" 2001 25.7 20 32.4 58.1 8.1 -3.4 13.5 36.5 1.27 2.45 1.17 4.65 92 140 41
"4446" "waseca" 2002 31.1 35.4 33 54.9 13 16.2 16 34.5 0.49 0.52 1.72 2.84 102 165 51
"4447" "waseca" 2003 22.5 25.2 40 58 2.6 4.8 19.2 35.7 0.38 0.64 2.18 1.83 109 169 36
"4448" "waseca" 2004 20.6 26.2 43.7 62.2 3 10.2 27.5 35.4 0.38 1.57 2.8 1.76 101 180 41
"4449" "waseca" 2005 21.5 33.5 38.4 61.2 6.6 16.2 20.6 41 1.07 1.39 2.9 3.37 130 187 55
"4450" "waseca" 2006 32.5 27.1 39.1 62.1 19.9 8 23.6 40.1 1.04 0.52 2.78 4.39 119 181 55
"4451" "waseca" 2007 25.4 17.9 43.3 55.5 9.7 0.8 26.9 33.6 1.31 2.02 3.88 1.86 108 155 52
"4452" "waseca" 2008 18.7 21.8 36 51.1 1.4 5.7 18.9 33.2 0.36 0.47 0.94 4.15 41 182 45.5
"4453" "waseca" 2009 16.1 28.7 39 56.2 -4.5 11.7 22.6 35.1 0.71 1.22 1.77 2.39 62 186 47.5
"4454" "waseca" 2010 15.4 22.1 44.5 66 -1.3 0.6 26 41.4 0.68 1.26 1.45 1.6 158 186 51.2
"4455" "waseca" 2011 16.8 23.6 34.4 52.7 -1.5 6.3 19.4 34.9 1.06 1.36 2.16 4.27 25 177.5 45.8
"4456" "waseca" 2012 29.9 34.7 57.1 59.1 12.9 17.9 37.2 36.4 0.79 2.29 1.91 3.08 60 180.1 51
"4459" "washington" 2007 26.7 19.8 44.8 54.8 9.5 1.7 24.8 33.4 1.64 0.65 1.28 2.87 93 111 31
"4460" "washington" 2008 20.6 22.3 35.5 49.2 3 2.8 14 30.6 1.91 0.18 0.62 1.22 18 154 32
"4461" "washington" 2009 16 28.7 39.5 56.2 -8.8 8.1 17.5 34.1 1.06 0.37 0.75 1.24 44 184 46.5
"4462" "washington" 2010 19.7 27.5 47.9 64.8 2.4 3.4 26.6 40.5 1.87 0.5 0.74 0.67 117 162 47.8
"4463" "washington" 2011 17.2 25.5 35.5 53.2 0.2 5.3 14.9 33.1 3.48 0.96 1.66 2.63 21 178.4 43.7
"4464" "washington" 2012 28.5 33 56.3 57.9 11 16.9 33.4 37.9 0.71 0.56 1.69 1.38 49 164.8 35.9
"4467" "watonwan" 1980 27.3 25.3 38.8 62.5 7.2 5.9 17.6 35.1 0.37 0.7 0.8 1.15 127 115 34
"4468" "watonwan" 1981 32.3 36.5 52.4 66 6 13.1 24.7 38.7 0.23 1.26 0.78 3.17 141 128 29.2
"4469" "watonwan" 1982 13.3 26.5 39.4 56.1 -5.9 10.2 24.4 31.8 1.09 0.25 1.18 1.55 68 138 41.1
"4470" "watonwan" 1983 27.8 32.4 39.3 51.9 12.8 20.5 25.8 32.8 0.29 0.4 2.45 2.31 33 91 36
"4471" "watonwan" 1984 23.3 33.7 32.8 56.7 6.1 19.1 15 36.6 0.81 0.49 1.01 3.19 30 135 40
"4472" "watonwan" 1985 24.4 27.7 45 67.2 3.8 8.8 28.3 40.5 0.37 0.06 4.27 3.48 124 138 39
"4473" "watonwan" 1986 29.9 24.4 50.3 60.8 10.3 9.1 30.6 39.2 1.12 0.24 1.72 5.81 46 141 41
"4475" "watonwan" 1988 20.4 24.5 44.8 61.3 -2.9 2.1 25.7 34.7 2.66 0.26 0.39 2.94 62 91 30
"4479" "watonwan" 1992 30.7 33.2 42 50.5 15.3 21.3 25.9 33.4 0.5 0 1.96 3.45 30 146 39
"4480" "watonwan" 1993 21.9 21.8 34.7 51.8 1.6 6.5 18.7 32.6 1.2 0 1.05 3.86 23 86 28
"4483" "watonwan" 1996 16.4 26.8 34.6 51 -0.7 9.2 15.1 29.6 1.2 0.05 0.5 0.67 13 143 43
"4484" "watonwan" 1997 18.8 28.8 39.1 52.8 -1.1 11.1 21.9 29.2 0.54 0 1.75 1.96 21 146 43
"4485" "watonwan" 1998 23.6 36.8 35.1 59.3 8.2 23.6 21.2 37.9 0.5 0.35 2.89 3.34 69 156 45
"4487" "watonwan" 2000 25.3 36.3 50.9 57.4 3.9 19.5 28.8 33.3 0 0.86 1.07 0.94 57 150 43
"4490" "watonwan" 2003 25.5 25.9 40.5 57.6 5.2 4.8 18.3 34.3 0.11 0.22 2.04 1.3 91 166 36
"4491" "watonwan" 2004 21.3 24.7 44.5 61.9 3.8 9.1 26.1 33 0.02 0.08 1.36 1.64 76 190 44
"4492" "watonwan" 2005 21.6 35.3 37.4 58.8 5.9 16.8 16.9 33 0.01 1.05 0.47 4.61 38 188 54
"4493" "watonwan" 2006 31.2 26.1 37.6 61.9 19.8 8.2 21.1 40.8 0.04 0.41 1.97 4.95 119 178 52
"4494" "watonwan" 2007 25 19.6 43.8 53.8 9.6 3.5 26.9 33.2 1.79 1.33 2.05 1.74 91 164 48
"4495" "watonwan" 2008 18.4 21.6 35.2 51.1 1.1 4.4 19.3 33.1 0.42 0.01 1.62 3.91 35 175 44
"4496" "watonwan" 2009 18.1 28.6 38.4 55.5 -1.8 10.1 21.4 33.3 1.33 1.78 0.98 1.15 48 184 48
"4497" "watonwan" 2010 14.6 20.1 42.1 65.2 0.7 4.6 26.2 40.6 0.95 0.73 1.6 2.81 131 183.1 48.3
"4498" "watonwan" 2011 17.6 23.7 34.7 52.2 -0.7 5.8 18.9 35.3 0.24 1.02 2.34 3.04 18 178.5 45
"4499" "watonwan" 2012 31.6 38.3 60.4 63.8 12 16.2 38 40.1 0.38 2.04 1.42 2.99 126 174.2 48.4
"4502" "wilkin" 1980 17.9 21.3 31 64.3 -4.7 -0.6 9.8 35.8 1.07 0.7 0.79 0.18 151 77 22
"4503" "wilkin" 1981 24.3 30.9 48.1 61.4 2.6 8 23.4 35.6 0.04 0.61 0.76 1.61 63 93 28
"4504" "wilkin" 1982 5.9 20.8 33.5 53.2 -16 2.7 17.6 29.9 0.84 0.27 3.08 0.32 46 90 29
"4505" "wilkin" 1983 25.6 31.4 38 53.1 8.5 16.2 25.6 30.9 0.23 1.26 0.88 0 29 67 30
"4509" "wilkin" 1987 25.8 35.2 41.1 67 9.3 19.6 23.2 37.6 2 0 0.78 0.21 132 97 30
"4512" "wilkin" 1990 32.1 29.5 41.5 56.3 13.7 9.4 23.7 32.7 0.16 0.32 2.14 1.54 130 78 23
"4513" "wilkin" 1991 16.6 31.1 39.7 58.3 -2.8 12.1 21.9 37.6 0.43 1.42 1.34 4.77 85 104 34
"4514" "wilkin" 1992 26.1 31.4 41 51.5 9.5 17.1 25.2 32.5 0.64 0.28 0.77 1.82 54 74 30
"4515" "wilkin" 1993 15.5 17 33.2 53.4 -1.6 1.9 15.5 32.7 0.85 0.36 0.97 2.94 17 50 21
"4516" "wilkin" 1994 3 14.4 36.6 56.1 -12.6 -3.5 21.6 32.3 0.6 0.67 0.57 2.32 40 112 34
"4517" "wilkin" 1995 18.2 22.5 36.3 48.4 2.4 2.4 21.3 29.1 0.97 0.58 2.81 0.62 0 97 30
"4518" "wilkin" 1996 9.4 20.7 26.2 48.4 -8.1 3.5 10.5 28.9 2.34 0.8 0.97 0.79 6 111 30
"4519" "wilkin" 1997 10 22 30.2 48.7 -5.7 5.1 13.5 29.5 1.81 0.38 1.39 2.17 11 117 34
"4520" "wilkin" 1998 18.7 33.6 33.3 60.9 5.6 23.8 21.4 38.1 0.78 1.39 0.89 0.84 91 119 30
"4521" "wilkin" 1999 15.3 31.1 41.2 55.9 0.4 15.8 24.7 36.5 1 0.27 1.72 0.69 54 133 39
"4522" "wilkin" 2000 20.1 31.1 44.8 53.1 2.1 13.7 26.9 31.3 0.54 1.37 1.48 2.34 46 124 33
"4523" "wilkin" 2001 26.4 16 30.1 53 6 -8.8 13.5 32.8 0 0 0 1.83 45 111 33
"4524" "wilkin" 2002 26.6 35.7 29.6 49.5 5.8 11.7 8.6 29.4 0 0 0.15 1.53 48 135 37
"4525" "wilkin" 2003 17 20.5 39.6 57.5 -0.4 -2 13.1 34.2 0 0.13 0.45 2.69 81 119 30
"4526" "wilkin" 2004 15.2 25 41.4 56.9 -4.7 4.5 21.1 30.1 1.1 0.24 1.1 0.37 29 127 27
"4527" "wilkin" 2005 16.2 28.6 37.2 59.8 -4.1 8.7 17.1 36.1 0.46 0.37 0.42 1.41 73 142 37
"4528" "wilkin" 2006 31.3 21.2 35.5 60.8 16.2 -1.6 21 37.8 0.42 0.13 0.44 1 82 130 37
"4529" "wilkin" 2007 23 17 41.3 50.5 4.1 -4.1 22 31.2 0.06 0.67 2.07 2.08 71 113 31
"4530" "wilkin" 2008 16.4 17.8 31.6 50.7 -4.7 -3 13 28.7 0.06 0.46 0.61 3.91 2 145 32
"4531" "wilkin" 2009 12.5 20.8 34.3 49.1 -12.4 1.3 15.2 29.6 0.8 1.32 4.25 2.03 19 119 29
"4532" "wilkin" 2010 16.6 19.5 43.2 62.9 0.6 1.4 25.8 39.4 1.14 1.44 0.84 1.66 90 153.5 36.7
"4533" "wilkin" 2011 12 22.1 30.5 49.8 -5.1 1.9 12.3 32.8 1.5 0.21 1.33 1.57 5 120.9 31
"4534" "wilkin" 2012 29.65 32.2 52.5 58.25 5.75 11.85 28.1 35.35 0.495 1.09 1.03 3.815 43.5 166.2 41.2
"4562" "winona" 1992 31.15 37.2 43.2 53.8 16.95 22.8 24.4 35.8 3.35 4.61 5.05666666666667 2.21333333333333 40.5 108 31
"4565" "winona" 1993 24.85 28.35 41 54.5 5 8.75 19.55 33.3 1.17 3.83 2.53333333333333 3.41 29.5 85 30
"4568" "winona" 1994 17 27.25 46.15 59.95 -4.35 3.9 24.65 37.1 1.61666666666667 2.89 3.18333333333333 2.93 95.5 156 43
"4571" "winona" 1995 26.75 30.85 45.7 52.9 11.85 12.45 26.55 34.45 4.18 2.89666666666667 3.98 1.68666666666667 12 127 49
"4574" "winona" 1996 22.4 30.15 37.5 56 1.3 11.3 16.1 32.95 2.93333333333333 3.35333333333333 2.64333333333333 4.37333333333333 36.5 141 45
"4577" "winona" 1997 21.55 32.9 41 57.4 4.05 13.25 23.35 34.65 2.88 2.56333333333333 3.04666666666667 1.39 68.5 146 45
"4580" "winona" 1998 28.6 39.7 41.05 63.1 16.3 26.95 26.7 40.8 2.99666666666667 1.87 1.74333333333333 2.88666666666667 115.5 170 47
"4583" "winona" 1999 20.95 37.4 44.3 59.35 5.65 22 25.35 41.4 2.26333333333333 2.43333333333333 3.53333333333333 2.94 69.5 165 49
"4586" "winona" 2000 27.2 40 51.5 58.3 6 19 31.4 35 3.32333333333333 1.68 2.97333333333333 1.55666666666667 65 153 49
"4589" "winona" 2001 29.3 25.9 37.4 58.6 11.4 6.2 19.5 38.5 1.89 5.36 2.09666666666667 1.79333333333333 100 138 36
"4592" "winona" 2002 35.2 38.6 36.1 55.1 18 20.6 17.7 36 4.58333333333333 4.30666666666667 2.67 2.19 99 166 54
"4595" "winona" 2003 23.8 27 41.4 58.3 7.6 5.5 21.9 36 3.46333333333333 2.84333333333333 3.31333333333333 2.86666666666667 104 151 35
"4598" "winona" 2004 21.7 31.6 44.7 61.5 5.6 11.4 29.1 36.8 2.4575 2.67 2.3625 2.0275 105 173 44
"4602" "winona" 2005 25.2 35.8 41.4 63.4 7.4 19.9 21.3 39.3 2.1875 3.3075 2.5 3.635 118 185 56
"4606" "winona" 2006 37.5 30.9 43.2 63.3 23.7 11.1 24.6 41.9 2.5425 3.635 2.1175 2.855 145 171 53
"4610" "winona" 2007 29.5 20.9 46.9 55.1 13.3 3.7 26.3 35.2 2.07 2.82 2.895 2.5075 90 169 52
"4614" "winona" 2008 22.5 22.1 36.4 52.8 4.9 0.2 17.7 35.1 2.53 1.3 2.58 4.4275 49 166 41
"4618" "winona" 2009 17.8 33.5 45.5 57.5 -5.8 12.4 24.1 36 2.0725 1.535 5.4875 2.42 57 177 43.5
"4622" "winona" 2010 21.3 28.4 48.8 64.6 5.6 6.1 30.1 44.2 4.355 3.37 2.16 2.97 154 185.2 56.1
"4626" "winona" 2011 20.4 28.7666666666667 39.2666666666667 53.3 6.76666666666667 12.3666666666667 24 38.4666666666667 1.5175 3.31 4.4925 1.8625 42.3333333333333 179.1 49.5
"4630" "winona" 2012 32.2333333333333 35 59.7333333333333 59.8 17.1 22.6 41.6 41.1333333333333 3.31 2.7825 2.895 6.2325 81 177.5 52.6
"4642" "wright" 1980 22.55 24.05 36.2 62.1 4.35 4.05 14.5 34.25 0.993333333333333 0.74 0.856666666666667 0.713333333333333 113.5 97 32
"4645" "wright" 1981 28.7 32.25 49.85 60.5 5.65 12.7 25.45 37.35 0.286666666666667 1.66333333333333 1.29333333333333 2.88 68 104 34
"4648" "wright" 1982 10.65 24.4 35.5 54 -10.85 6.65 19.7 32.4 1.51 0.095 1.68 2.13666666666667 65 103 33
"4651" "wright" 1983 25.8 30.9 39.6 52.3 8.5 18.5 24.9 31.6 0.365 0.39 2.685 2.36 27 77 29
"4654" "wright" 1984 20.5 34.2 33.1 57 1 19 13.8 35.3 0.52 1.1 0.82 3.165 25 97 31
"4657" "wright" 1985 20.8 24.8 43.7 64.1 -0.9 5.2 26.2 38.8 0.425 0.215 2.57 3.78 173 112 33
"4660" "wright" 1986 25.2 22.6 43 61.1 8.2 6.1 23.9 38.1 0.79 0.76 1.06 5.935 73 111 33
"4663" "wright" 1987 28.65 41.35 48.85 70.15 11.6 20.7 26.3 41.8 0.366666666666667 0.0433333333333333 0.32 0.12 141 105 37
"4666" "wright" 1988 18.4 21.95 41.4 59.95 -1.65 0.95 22.95 33.85 0.87 0.193333333333333 0.99 1.44333333333333 58 47 20
"4669" "wright" 1989 30.4 18.1 33.9 55.6 6.95 -4.3 16.05 32.35 0.425 0.59 2.975 1.415 54.5 107 34
"4672" "wright" 1990 35.15 33.3 43.95 58.7 14 9.15 23.15 32.95 0.14 0.626666666666667 2.53333333333333 2.81333333333333 114.5 122 39
"4675" "wright" 1991 20.1 31.7 40 58.7 0.65 10.85 22.5 37.7 0.323333333333333 0.936666666666667 1.57 4.275 124 118 41
"4678" "wright" 1992 28.8 32.65 40.2 50.1 10.05 18.1 22.1 31.15 0.576666666666667 0.286666666666667 1.2 1.79666666666667 23 114 29
"4681" "wright" 1993 21.55 22.65 36.65 52.4 -2.15 4.85 16.5 32.2 0.803333333333333 2.38333333333333 1.63333333333333 2.57666666666667 25 86 33
"4684" "wright" 1994 14.6 17.1 39.65 55.35 -8.2 -3.6 21.7 32.65 3.655 1.65 0.383333333333333 6.35666666666667 39.5 135 41
"4687" "wright" 1995 23.7 27.15 40.3 48.3 4.8 4.05 21.05 29.65 0.303333333333333 0.263333333333333 2.36666666666667 2.41666666666667 0 120 39
"4690" "wright" 1996 16.4 24.65 30.95 50.55 -5.1 3.8 12.7 28.75 2 0.22 1.40333333333333 1.07666666666667 6 114 34
"4693" "wright" 1997 17.1 27.55 35.85 52.4 -5 3.5 19.2 29.95 1.05666666666667 4.06 2.78333333333333 0.676666666666667 23.5 128 38
"4696" "wright" 1998 23.35 36.95 38.05 59.1 8.55 23.35 20.6 36.75 1.09666666666667 0.593333333333333 2.8 1.97333333333333 48 145 44
"4699" "wright" 1999 17.3 34.2 42 57.65 -0.65 15.8 22.1 36.95 1.12333333333333 0.106666666666667 1.48666666666667 2.2 32 140 43
"4702" "wright" 2000 22.1 33.05 50.55 54.9 -0.15 14.3 27.85 32.35 0.71 1.17333333333333 0.816666666666667 1.50333333333333 40.5 135 39
"4705" "wright" 2001 26.95 20.2 34.75 55.4 6.85 -4.8 15.4 34.05 1.06 1.44666666666667 0.666666666666667 7.16 53 126 37
"4708" "wright" 2002 28.9 34.55 30.1 56.7 10 15 12.8 31.7 0.186666666666667 1.18666666666667 1.83 2.88 51 143 44
"4711" "wright" 2003 22.65 24.1 40.6 56 2.4 0.3 15 33.9 0.276666666666667 0.775 1.085 2.7 38 118 24
"4714" "wright" 2004 17.95 27 43.15 61.05 -0.2 10.85 25.75 35.4 0.466666666666667 1.18666666666667 1.17333333333333 2.05333333333333 70.5 147 35
"4717" "wright" 2005 22.85 32.9 40.25 63.4 3.8 13.4 20.45 40.55 1.13 1.235 0.75 2.11666666666667 97 152 40
"4720" "wright" 2006 33.3 27.5 39.15 63.4 19.1 7.25 22.8 40.5 0.263333333333333 0.496666666666667 1.00666666666667 2.21333333333333 108.5 132 42
"4723" "wright" 2007 24.2 18.5 39.1 55.45 6.8 0.7 21.1 33.9 0.33 0.706666666666667 1.93333333333333 2.18666666666667 105 102 37
"4726" "wright" 2008 19.3 22.45 35.35 49.85 -1.1 2 14.7 30.75 0.153333333333333 0.733333333333333 1.08 2.61333333333333 23.5 142 34.5
"4729" "wright" 2009 15.05 28.45 38.1 54.85 -7.5 6.75 18.1 34.35 0.286666666666667 1.03666666666667 2.06666666666667 1.01666666666667 44.5 176 44
"4732" "wright" 2010 17.7 25.2 46.1 63.75 2.25 4.25 25.8 39.5 0.575 0.875 0.93 1.34666666666667 95.5 162.9 47.2
"4735" "wright" 2011 16.4 26.1 34.3 51.9 -0.55 5.05 15.6 34.75 0.713333333333333 1.005 1.66666666666667 3.34333333333333 20.5 145.6 35.2
"4738" "wright" 2012 29.95 33.05 56 57.8 11.15 15.65 34.85 37.85 0.7 1.50333333333333 1.09333333333333 2.21 51.5 167.1 45.4
"4747" "yellow medicine" 1980 26 24.9 37.4 64.6 5.9 7.6 16.5 35.2 0.39 0.86 0.99 0.13 127 95 33
"4748" "yellow medicine" 1981 32.5 35.9 51.5 65.9 8.2 13.2 25.9 38.2 0.1 2.14 1.4 1.33 132 105 33
"4749" "yellow medicine" 1982 11.1 26.1 39 56.1 -10.1 8.3 22.5 30.7 1.54 0.3 1.06 1.73 73 118.7 38
"4750" "yellow medicine" 1983 27.7 31.5 36.3 50.7 9.7 16.7 24.3 31.5 0.86 0.08 3.47 2 26 71 32
"4751" "yellow medicine" 1984 24 36.1 29.8 54.8 6.5 21.3 14.1 35.1 0.82 1.11 2.28 3.47 24 93 32
"4752" "yellow medicine" 1985 20.1 24.6 44.7 63.2 -0.4 4.1 27.1 37.8 0.34 0.32 3.14 2.37 148 120 35
"4753" "yellow medicine" 1986 27.5 21.9 41.2 57.2 10 6.8 24 36.4 0.59 0.8 1.64 4.36 51 119 31
"4754" "yellow medicine" 1987 31.9 43.2 43.6 67.1 12.9 21.5 24.6 38.7 0.26 0.41 1.83 0.38 163 117 38
"4755" "yellow medicine" 1988 20.3 22.8 43.6 59.4 -3.1 0.6 22.7 32.8 1.3 0.38 0.85 1.81 77 50 18
"4756" "yellow medicine" 1989 33.2 19.2 33.8 56.1 11 -2.1 14.7 31.8 0.39 0.73 2.83 1.75 75 114 35
"4757" "yellow medicine" 1990 37.3 34.4 44.3 60.1 15.2 9.4 24.1 31.8 0.02 0.71 2.4 1.45 135 119 42
"4758" "yellow medicine" 1991 23.2 39 42.5 60.3 3.6 17.2 21.6 37.5 0.13 0.96 1.55 3.31 116 120 40
"4759" "yellow medicine" 1992 33 35 46.3 50.5 14.1 20 25.7 31.1 0.97 0.88 1.6 1.54 36 111 32
"4760" "yellow medicine" 1993 21.7 23.5 37.6 52.7 3.4 7.3 20.9 33.5 0.96 0.89 1.57 2.83 28 67 23
"4761" "yellow medicine" 1994 13.1 19.7 43.7 56.8 -5.7 0.9 26.1 33.6 1.3 0.76 0.46 3.47 70 141 39
"4762" "yellow medicine" 1995 25.5 31.2 41.2 48.7 9.4 10.7 23.7 31.2 0.27 0.28 3.95 5.66 2 113 36
"4763" "yellow medicine" 1996 15.7 27.6 33.9 51.3 -3.1 8.3 13.8 29.6 1.9 0.52 1 1.03 21 128 38
"4764" "yellow medicine" 1997 17.1 29.4 35.7 53.7 -0.6 11.1 18.7 30.5 3.3 0.53 1.44 2.69 44 126 37
"4765" "yellow medicine" 1998 24.5 38.5 33.9 57.9 8.6 24.4 20.4 35.9 0.7 1.89 1.68 2.77 59 146 41
"4766" "yellow medicine" 1999 21.5 38.1 44.3 57.5 2 19.2 23.9 35.4 1.35 0.34 0.79 3.73 37 148 43
"4767" "yellow medicine" 2000 28.3 37.6 53.9 57.3 4 18.2 28.1 32.4 0.75 0.83 1.25 1.56 53 143 39
"4768" "yellow medicine" 2001 28.8 20.7 34.2 55.5 10.1 0.2 17.2 35.6 1.65 2.09 0.87 8.3 100 137 39
"4769" "yellow medicine" 2002 31.7 40.7 29.5 55.1 12.4 18.6 11.4 33.2 0.07 0.69 2.57 2.44 92 148 42
"4770" "yellow medicine" 2003 26.5 26.3 42.1 60.8 5.9 3.4 16.8 33.7 0.17 1.58 0.62 2.8 92 141 33
"4771" "yellow medicine" 2004 21.9 28.8 46.9 63.1 1.5 11.6 26.2 32.3 0.64 0.66 0.64 1.75 91 158 34
"4772" "yellow medicine" 2005 23.3 36 42.9 63.3 2.8 16.6 20.5 38.5 1.08 0.54 0.65 2.75 130 166 43
"4773" "yellow medicine" 2006 33.9 28.3 38.9 61 21.5 8.5 22.7 39.2 0.26 0.19 1.67 2.99 117 156 46
"4774" "yellow medicine" 2007 27.9 21.2 47.4 54.1 10.25 3.2 26.15 31.35 1.105 1.055 1.915 2.525 84 148.9 45
"4776" "yellow medicine" 2008 21.85 23.9 36.5 52.95 0.6 2 16.45 29.55 0.06 0.11 1.3 3.19 24.5 145 35.5
"4778" "yellow medicine" 2009 19.35 27.5 38.75 55.25 -7.3 5.25 17.8 31.7 1.595 1.09 1.615 0.805 39 173 41
"4780" "yellow medicine" 2010 17.5 21.3 43.35 65.6 0.5 1.85 27.05 39.4 1.045 1.35 1.25 0.485 117.5 173.8 46.2
"4782" "yellow medicine" 2011 17.15 26.45 33.9 52.85 -2.3 4.05 13.75 34.5 2.06 2.17 2.15 2.05 11.5 155.6 39.8
"4784" "yellow medicine" 2012 34.55 36 57.1 61.65 11.55 14.2 32.2 36.4 2.43 1.18 1.52 2.085 53 146.5 40.9
"43" "aitkin" 1994 8.06666666666667 16.8666666666667 37.8 51.4666666666667 -0.100000000000001 0.066666666666667 14 14.4333333333333 0.735 2.06 1.065 2.72666666666667 16.6666666666667 109 NA
"58" "aitkin" 1999 15.2666666666667 32.9333333333333 41.3 55.6333333333333 10.0666666666667 14.0666666666667 17.4 22 1.79333333333333 0.826666666666667 0.82 1.10666666666667 13.6666666666667 100 NA
"82" "aitkin" 2007 23.35 17.7 40.6 53.05 2.4 -3.75 19 28.05 0.315 0.385 1.375 2.4 34 80 NA
"91" "aitkin" 2010 18.6666666666667 26.6 47.4333333333333 62.4666666666667 9.7 9.93333333333333 18.1333333333333 23.7333333333333 2.30333333333333 0.64 0.986666666666667 0.796666666666667 39.6666666666667 140 NA
"128" "anoka" 2010 19.5 27.6 48.8 65.2 0.3 2.5 25.6 36.3 0.515 0.635 1.17 2.505 88 138.7 NA
